,RSHP_AD_IdZone,RSHP_AD_IdParcel,RSHP_AD_IdPrecinct,RSHP_AD_IdPlot,RSHP_AD_IdSubplot,RSHP_AD_IdBuilding,RSHP_AD_IdRiverSide,RSHP_AD_IdPhase,RSHP_AD_IdAsset,RSHP_AD_IdType,RSHP_AD_Area,RSHP_AD_Level,RSHP_AD_ArBua,RSHP_AD_ArGfa,RSHP_AD_ArGla,RSHP_AD_PkParking,RSHP_AD_PpEmployee,RSHP_AD_PpResidents,RSHP_AD_PpVisitor,RSHP_AD_PpUnits,Envelope Material
144,Zone 4,YH090,703,04,0,A,Southside,1,PLAZA,Generic,10531.54,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
145,Zone 2,YH090,206,09,0,A,Northside,1,PLAZA,Generic,11277.35,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
146,Zone 2,YH090,206,08,0,A,Northside,1,PLAZA,Generic,9737.04,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
147,Zone 2,YH090,206,09,0,A,Northside,1,LANDSCAPE,PARK,5907.43,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
148,Zone 2,YH090,206,09,0,A,Northside,1,LANDSCAPE,GREEN,5703.59,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
149,Zone 2,YH090,206,08,0,A,Northside,1,LANDSCAPE,GREEN,6733.44,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
150,Zone 2,YH090,206,G1,0,A,Northside,1,LANDSCAPE,PARK,2549.03,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
151,Zone 5,YH090,704,03,0,A,Southside,1,LANDSCAPE,GREEN,2039.74,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
152,Zone 5,YH090,703,08,0,A,Southside,1,LANDSCAPE,GREEN,1614.96,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
153,Zone 5,YH090,703,08,0,A,Southside,1,LANDSCAPE,GREEN,737.08,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
154,Zone 5,YH090,703,09,0,A,Southside,1,LANDSCAPE,GREEN,2310.9,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
155,Zone 2,YH090,206,08,0,A,Northside,1,COMMERCIAL,OFFICE,7661.23,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
156,Zone 2,YH090,206,08,0,A,Northside,1,COMMERCIAL,OFFICE,7337.92,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
157,Zone 2,YH090,206,08,0,A,Northside,1,COMMERCIAL,OFFICE,7337.92,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
158,Zone 2,YH090,206,08,0,A,Northside,1,COMMERCIAL,OFFICE,7337.92,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0,undefined
159,Zone 2,YH090,206,08,0,A,Northside,1,COMMERCIAL,OFFICE,4223.31,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0,undefined
160,Zone 2,YH090,206,08,0,A,Northside,1,COMMERCIAL,OFFICE,4223.31,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0,undefined
161,Zone 2,YH090,206,08,0,A,Northside,1,COMMERCIAL,OFFICE,4223.31,TT FFL_08,1,0.85,1,0.01,0.05,0,0.1,0,undefined
162,Zone 2,YH090,206,08,0,A,Northside,1,COMMERCIAL,OFFICE,4223.31,TT FFL_10,1,0.85,1,0.01,0.05,0,0.1,0,undefined
163,Zone 5,YH090,704,08,0,A,Southside,1,PARKING,Generic,8449.56,TT FFL_B1(+0.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
164,Zone 4,YH090,703,01,0,A,Southside,1,PARKING,Generic,4243.27,TT FFL_B1(+0.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
165,Zone 4,YH090,703,04,0,A,Southside,1,COMMERCIAL,OFFICE BASEMENT,2187.17,TT FFL_B1(+0.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
166,Zone 3,YH090,205,16,0,A,Northside,1,PARKING,Generic,13388.04,TT FFL_B1(+0.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
167,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,BASEMENT,8114.53,TT FFL_B1(+0.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
168,Zone 1,YH090,205,02,0,A,Northside,1,PARKING,Generic,10380.33,TT FFL_B1(+0.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
169,Zone 1,YH090,204,16,0,A,Northside,1,PARKING,Generic,35079.8,TT FFL_B1(+0.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
170,Zone 2,YH090,206,09,0,A,Northside,1,PARKING,Generic,25669.36,TT FFL_B1(+0.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
171,Zone 4,YH090,703,04,0,A,Southside,1,LANDSCAPE,GREEN,870.58,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
172,Zone 4,YH090,703,03,0,A,Southside,1,LANDSCAPE,GREEN,784.93,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
173,Zone 4,YH090,703,01,0,A,Southside,1,LANDSCAPE,GREEN,385.84,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
174,Zone 4,YH090,703,07,0,A,Southside,1,LANDSCAPE,GREEN,2056.31,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
175,Zone 4,YH090,703,06,0,A,Southside,1,LANDSCAPE,GREEN,2261.76,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
176,Zone 5,YH090,704,04,0,A,Southside,1,PLAZA,Generic,943.86,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
177,Zone 5,YH090,704,01,0,A,Southside,1,PLAZA,Generic,939.96,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
178,Zone 5,YH090,704,02,0,A,Southside,1,LANDSCAPE,PARK,1376.73,TT FFL_00 (+5.40),0,0.0,0,0.0,0.0,0,0.0,0,undefined
179,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,1955.56,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0,undefined
180,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,1955.56,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0,undefined
181,Zone 5,YH090,704,01,0,A,Southside,1,COMMERCIAL,OFFICE,2130.98,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
182,Zone 5,YH090,704,01,0,A,Southside,1,COMMERCIAL,OFFICE,2130.98,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
183,Zone 5,YH090,704,01,0,A,Southside,1,COMMERCIAL,OFFICE,2130.98,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
184,Zone 5,YH090,704,04,0,A,Southside,1,RETAIL,Generic,3844.44,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
185,Zone 5,YH090,704,04,0,A,Southside,1,RETAIL,Generic,3844.44,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
186,Zone 5,YH090,704,07,0,A,Southside,1,RETAIL,Generic,1490.94,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
187,Zone 5,YH090,704,07,0,A,Southside,1,RETAIL,Generic,1490.94,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
188,Zone 5,YH090,704,06,0,A,Southside,1,COMMERCIAL,OFFICE,3635.29,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
189,Zone 5,YH090,704,06,0,A,Southside,1,COMMERCIAL,OFFICE,3635.29,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
190,Zone 5,YH090,704,06,0,A,Southside,1,COMMERCIAL,OFFICE,3635.29,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
191,Zone 5,YH090,704,06,0,A,Southside,1,COMMERCIAL,OFFICE,3635.29,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
192,Zone 5,YH090,704,06,0,A,Southside,1,COMMERCIAL,OFFICE,781.8,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
193,Zone 5,YH090,704,06,0,A,Southside,1,COMMERCIAL,OFFICE,781.8,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
194,Zone 5,YH090,704,06,0,A,Southside,1,COMMERCIAL,OFFICE,781.8,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
195,Zone 5,YH090,704,06,0,A,Southside,1,COMMERCIAL,OFFICE,781.8,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
196,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,993.27,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
197,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,993.27,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
198,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,993.27,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
199,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,3449.79,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
200,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,3449.79,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
201,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,3449.79,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
202,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,3449.79,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
203,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,3304.99,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
204,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,3304.99,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
205,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,3304.99,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
206,Zone 5,YH090,704,05,0,A,Southside,1,COMMERCIAL,OFFICE,3304.99,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
207,Zone 5,YH090,704,02,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,2111.53,TT FFL_00 (+5.40),1,1.0,1,0.0,0.05,0,0.1,0,undefined
208,Zone 5,YH090,704,02,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,2111.53,TT FFL_01,1,1.0,1,0.0,0.05,0,0.1,0,undefined
209,Zone 5,YH090,704,02,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,2111.53,TT FFL_02,1,1.0,1,0.0,0.05,0,0.1,0,undefined
210,Zone 5,YH090,704,02,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1527.37,TT FFL_03,1,1.0,1,0.0,0.05,0,0.1,0,undefined
211,Zone 5,YH090,704,02,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1527.37,TT FFL_04,1,1.0,1,0.0,0.05,0,0.1,0,undefined
212,Zone 5,YH090,704,02,0,A,Southside,1,COMMERCIAL,OFFICE,1413.95,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
213,Zone 5,YH090,704,02,0,A,Southside,1,COMMERCIAL,OFFICE,1413.95,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
214,Zone 5,YH090,704,02,0,A,Southside,1,COMMERCIAL,OFFICE,1413.95,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
215,Zone 5,YH090,704,02,0,A,Southside,1,COMMERCIAL,OFFICE,1026.43,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
216,Zone 5,YH090,704,02,0,A,Southside,1,COMMERCIAL,OFFICE,1026.43,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0,undefined
217,Zone 5,YH090,704,03,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,2170.3,TT FFL_00 (+5.40),1,1.0,1,0.0,0.05,0,0.1,0,undefined
218,Zone 5,YH090,704,03,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,2170.3,TT FFL_01,1,1.0,1,0.0,0.05,0,0.1,0,undefined
219,Zone 5,YH090,704,03,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,2170.3,TT FFL_02,1,1.0,1,0.0,0.05,0,0.1,0,undefined
220,Zone 5,YH090,704,03,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1670.99,TT FFL_03,1,1.0,1,0.0,0.05,0,0.1,0,undefined
221,Zone 5,YH090,704,03,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1670.99,TT FFL_04,1,1.0,1,0.0,0.05,0,0.1,0,undefined
222,Zone 5,YH090,704,03,0,A,Southside,1,RETAIL,Generic,783.92,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
223,Zone 5,YH090,704,03,0,A,Southside,1,RETAIL,Generic,783.92,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
224,Zone 5,YH090,704,03,0,A,Southside,1,RETAIL,Generic,783.92,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
225,Zone 5,YH090,704,03,0,A,Southside,1,RETAIL,Generic,783.92,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
226,Zone 5,YH090,704,03,0,A,Southside,1,RETAIL,Generic,783.92,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
227,Zone 5,YH090,704,08,0,A,Southside,1,COMMERCIAL,OFFICE,2328.71,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
228,Zone 5,YH090,704,08,0,A,Southside,1,COMMERCIAL,OFFICE,2328.71,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
229,Zone 5,YH090,704,08,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1904.2,TT FFL_00 (+5.40),1,1.0,1,0.0,0.05,0,0.1,0,undefined
230,Zone 5,YH090,704,08,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1904.2,TT FFL_01,1,1.0,1,0.0,0.05,0,0.1,0,undefined
231,Zone 5,YH090,704,08,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1904.2,TT FFL_02,1,1.0,1,0.0,0.05,0,0.1,0,undefined
232,Zone 5,YH090,704,08,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1904.2,TT FFL_03,1,1.0,1,0.0,0.05,0,0.1,0,undefined
233,Zone 5,YH090,704,08,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1376.61,TT FFL_04,1,1.0,1,0.0,0.05,0,0.1,0,undefined
234,Zone 5,YH090,704,08,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1376.61,TT FFL_05,1,1.0,1,0.0,0.05,0,0.1,0,undefined
235,Zone 5,YH090,704,08,0,A,Southside,1,RETAIL,Generic,1214.44,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
236,Zone 5,YH090,704,08,0,A,Southside,1,RETAIL,Generic,1214.44,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
237,Zone 5,YH090,704,08,0,A,Southside,1,RETAIL,Generic,1214.44,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
238,Zone 5,YH090,704,08,0,A,Southside,1,RETAIL,Generic,1214.44,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
239,Zone 5,YH090,704,08,0,A,Southside,1,RETAIL,Generic,841.64,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
240,Zone 5,YH090,704,09,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1579.23,TT FFL_00 (+5.40),1,1.0,1,0.0,0.05,0,0.1,0,undefined
241,Zone 5,YH090,704,09,0,A,Southside,1,COMMUNITY,ACTIVITIES CENTRE,1579.23,TT FFL_01,1,1.0,1,0.0,0.05,0,0.1,0,undefined
242,Zone 5,YH090,704,09,0,A,Southside,1,COMMERCIAL,OFFICE,2485.92,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
243,Zone 5,YH090,704,09,0,A,Southside,1,COMMERCIAL,OFFICE,2485.92,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
244,Zone 5,YH090,704,09,0,A,Southside,1,COMMERCIAL,OFFICE,2485.92,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
245,Zone 5,YH090,704,09,0,A,Southside,1,COMMERCIAL,OFFICE,1950.02,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
246,Zone 5,YH090,704,07,0,A,Southside,1,COMMERCIAL,OFFICE,13230.67,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0,undefined
247,Zone 5,YH090,704,07,0,A,Southside,1,COMMERCIAL,OFFICE,13230.67,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
248,Zone 5,YH090,704,07,0,A,Southside,1,COMMERCIAL,OFFICE,13230.67,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
249,Zone 5,YH090,704,07,0,A,Southside,1,COMMERCIAL,OFFICE,13230.67,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
250,Zone 5,YH090,704,04,0,A,Southside,1,COMMERCIAL,OFFICE,1073.4,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
251,Zone 5,YH090,704,04,0,A,Southside,1,COMMERCIAL,OFFICE,1073.4,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
252,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1154.62,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
253,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1966.4,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
254,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0,undefined
255,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_06,1,0.85,1,0.01,0.05,0,0.1,0,undefined
256,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0,undefined
257,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_08,1,0.85,1,0.01,0.05,0,0.1,0,undefined
258,Zone 4,YH090,703,04,0,A,Southside,1,COMMERCIAL,OFFICE,2896.13,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0,undefined
259,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1154.62,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
260,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1966.4,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0,undefined
261,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0,undefined
262,Zone 4,YH090,703,03,0,A,Southside,1,HOTEL,Generic,1878.38,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
263,Zone 4,YH090,703,03,0,A,Southside,1,HOTEL,Generic,1878.38,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
264,Zone 4,YH090,703,03,0,A,Southside,1,HOTEL,Generic,1878.38,TT FFL_07,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
265,Zone 4,YH090,703,03,0,A,Southside,1,HOTEL,Generic,1878.38,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
266,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0,undefined
267,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
268,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
269,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0,undefined
270,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_08,1,0.85,1,0.01,0.05,0,0.1,0,undefined
271,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0,undefined
272,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_06,1,0.85,1,0.01,0.05,0,0.1,0,undefined
273,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0,undefined
274,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_09,1,0.85,1,0.01,0.05,0,0.1,0,undefined
275,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_10,1,0.85,1,0.01,0.05,0,0.1,0,undefined
276,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0,undefined
277,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_12,1,0.85,1,0.01,0.05,0,0.1,0,undefined
278,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_16,1,0.85,1,0.01,0.05,0,0.1,0,undefined
279,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_15,1,0.85,1,0.01,0.05,0,0.1,0,undefined
280,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0,undefined
281,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0,undefined
282,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_17,1,0.85,1,0.01,0.05,0,0.1,0,undefined
283,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0,undefined
284,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0,undefined
285,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0,undefined
286,Zone 4,YH090,703,05,0,A,Southside,1,COMMERCIAL,OFFICE,1696.33,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0,undefined
287,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_09,1,0.85,1,0.01,0.05,0,0.1,0,undefined
288,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0,undefined
289,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_12,1,0.85,1,0.01,0.05,0,0.1,0,undefined
290,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0,undefined
291,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_10,1,0.85,1,0.01,0.05,0,0.1,0,undefined
292,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0,undefined
293,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0,undefined
294,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0,undefined
295,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0,undefined
296,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_17,1,0.85,1,0.01,0.05,0,0.1,0,undefined
297,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_16,1,0.85,1,0.01,0.05,0,0.1,0,undefined
298,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_15,1,0.85,1,0.01,0.05,0,0.1,0,undefined
299,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0,undefined
300,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_22,1,0.85,1,0.01,0.05,0,0.1,0,undefined
301,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_23,1,0.85,1,0.01,0.05,0,0.1,0,undefined
302,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_24,1,0.85,1,0.01,0.05,0,0.1,0,undefined
303,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_25,1,0.85,1,0.01,0.05,0,0.1,0,undefined
304,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_29,1,0.85,1,0.01,0.05,0,0.1,0,undefined
305,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_28,1,0.85,1,0.01,0.05,0,0.1,0,undefined
306,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_27,1,0.85,1,0.01,0.05,0,0.1,0,undefined
307,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,1641.03,TT FFL_26,1,0.85,1,0.01,0.05,0,0.1,0,undefined
